prediction,pass_probability,fail_probability,risk_level,predicted_outcome,feature_min_score,feature_code_module_encoded,feature_avg_score,feature_is_unregistered,feature_num_assessments,actual_outcome,actual_outcome_label,correct_prediction,recommendation
0,0.0037619864801049,0.996238013519895,High,Fail,93.0,3,94.33333333333331,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.003766054885742,0.996233945114258,High,Fail,33.0,3,38.5,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0037705255166452,0.9962294744833547,High,Fail,60.0,4,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0037716359553448,0.9962283640446552,High,Fail,34.0,2,37.66666666666666,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0037812120078494,0.9962187879921506,High,Fail,60.0,4,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0037814851813296,0.9962185148186704,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0037936441213409,0.996206355878659,High,Fail,60.0,4,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0037936441213409,0.996206355878659,High,Fail,60.0,4,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0037969196998339,0.996203080300166,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.003798938874771,0.996201061125229,High,Fail,75.0,1,85.0,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0037992357452555,0.9962007642547444,High,Fail,60.0,4,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0038081386162433,0.9961918613837566,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0038081386162433,0.9961918613837566,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0038086019119518,0.996191398088048,High,Fail,62.0,1,75.66666666666667,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0038117895018998,0.9961882104981,High,Fail,50.0,2,56.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0038123743115126,0.9961876256884874,High,Fail,63.0,1,79.66666666666667,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.003813751522463,0.996186248477537,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.003813751522463,0.996186248477537,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0038327815622265,0.9961672184377734,High,Fail,65.0,3,74.0,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0038329977934157,0.9961670022065844,High,Fail,75.0,6,77.5,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.003838973607344,0.996161026392656,High,Fail,63.0,5,75.5,1,8.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0038497309426817,0.9961502690573182,High,Fail,89.0,2,91.75,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.003857401085913,0.996142598914087,High,Fail,60.0,4,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0038575624054066,0.9961424375945932,High,Fail,60.0,4,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0038579228404873,0.9961420771595126,High,Fail,60.0,4,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0038649458827576,0.9961350541172423,High,Fail,60.0,4,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0038734911448189,0.9961265088551812,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0038763377495483,0.9961236622504516,High,Fail,60.0,3,74.5,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0038827183129759,0.996117281687024,High,Fail,33.0,5,56.5,0,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0038958774288024,0.9961041225711976,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0038974896056944,0.9961025103943056,High,Fail,43.0,3,62.66666666666666,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0038999964772364,0.9961000035227636,High,Fail,60.0,4,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0039144188168467,0.9960855811831532,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0039177308154771,0.9960822691845228,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0039177308154771,0.9960822691845228,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0039216323774115,0.9960783676225884,High,Fail,78.0,2,85.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0039222543193411,0.9960777456806588,High,Fail,1.0,1,57.66666666666666,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0039258905785882,0.9960741094214116,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0039303524426402,0.9960696475573596,High,Fail,22.0,2,33.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0039367764972963,0.9960632235027036,High,Fail,53.0,2,65.66666666666667,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0039434023723043,0.9960565976276956,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0039450534638185,0.9960549465361814,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0039480941579784,0.9960519058420216,High,Fail,14.0,4,14.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0039562872452834,0.9960437127547166,High,Fail,8.0,2,21.33333333333333,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0039660700345194,0.9960339299654803,High,Fail,60.0,4,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.003973953673628,0.996026046326372,High,Fail,65.0,3,74.33333333333333,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0039764179160142,0.9960235820839858,High,Fail,55.0,0,69.33333333333333,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0039796851778557,0.9960203148221444,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0039868711518539,0.996013128848146,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0039869241953951,0.9960130758046049,High,Fail,87.0,3,92.5,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0039899172506313,0.9960100827493686,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0039956078995818,0.9960043921004182,High,Fail,14.0,3,40.0,1,10.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.003997058941017,0.996002941058983,High,Fail,0.0,2,0.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0040046493324314,0.9959953506675686,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0040079844533452,0.9959920155466548,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0040079844533452,0.9959920155466548,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.00400975014024,0.99599024985976,High,Fail,8.0,3,24.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0040127786722346,0.9959872213277654,High,Fail,75.0,6,83.33333333333333,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0040128719606086,0.9959871280393912,High,Fail,60.0,1,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0040138968439569,0.995986103156043,High,Fail,40.0,1,46.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0040148259837217,0.9959851740162782,High,Fail,54.0,1,71.0,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0040169688280051,0.9959830311719948,High,Fail,66.0,5,70.33333333333333,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0040200032161507,0.9959799967838492,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0040234390165488,0.9959765609834512,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.004023674643805,0.995976325356195,High,Fail,75.0,0,80.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0040270572278159,0.995972942772184,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0040328423485609,0.9959671576514392,High,Fail,70.0,3,77.66666666666667,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0040359007443621,0.995964099255638,High,Fail,60.0,4,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0040415858943966,0.9959584141056034,High,Fail,56.0,2,69.0,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0040497809227727,0.9959502190772273,High,Fail,75.0,3,80.75,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0040500191293625,0.9959499808706376,High,Fail,69.0,1,80.33333333333333,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0040644677636904,0.9959355322363096,High,Fail,37.0,5,56.333333333333336,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0040677325480354,0.9959322674519644,High,Fail,45.0,6,53.333333333333336,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0040699213692524,0.9959300786307476,High,Fail,60.0,4,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0040717095715593,0.9959282904284408,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0040758212154552,0.9959241787845448,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0040865296915153,0.9959134703084846,High,Fail,44.0,2,55.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0040892763323409,0.9959107236676592,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0040901209175125,0.9959098790824874,High,Fail,25.0,3,63.5,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0040916360959801,0.9959083639040198,High,Fail,58.0,1,72.0,1,5.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0040995370734601,0.9959004629265398,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.004127227247953,0.995872772752047,High,Fail,20.0,2,46.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0041309567044635,0.9958690432955364,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0041317618797538,0.9958682381202462,High,Fail,60.0,4,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0041330005394766,0.9958669994605234,High,Fail,10.0,3,30.1,1,10.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.004135692399921,0.9958643076000788,High,Fail,74.0,3,74.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0041373218797304,0.9958626781202696,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0041378987419229,0.9958621012580772,High,Fail,60.0,4,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0041465662407042,0.9958534337592958,High,Fail,60.0,3,60.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0041541624770204,0.9958458375229796,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0041589712259338,0.995841028774066,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0041624106868528,0.9958375893131473,High,Fail,42.0,3,54.25,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0041819854839695,0.9958180145160304,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0041842237680091,0.9958157762319908,High,Fail,30.0,3,44.0,1,8.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0041899918931662,0.9958100081068336,High,Fail,60.0,3,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0042099002058302,0.9957900997941695,High,Fail,80.0,4,80.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0042254723033301,0.99577452769667,High,Fail,61.0,3,69.66666666666667,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0042299287478241,0.995770071252176,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0042324762249784,0.9957675237750216,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0042408635476395,0.9957591364523604,High,Fail,70.0,1,70.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0042408635476395,0.9957591364523604,High,Fail,72.0,1,72.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0042637481234218,0.995736251876578,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.004274941402608,0.995725058597392,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0042809539524394,0.9957190460475606,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0042809539524394,0.9957190460475606,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0042809539524394,0.9957190460475606,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0042841742249382,0.9957158257750616,High,Fail,60.0,4,76.0,1,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0042889185857418,0.995711081414258,High,Fail,24.0,2,37.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0042917990596522,0.9957082009403476,High,Fail,15.0,6,41.25,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0042940792074029,0.995705920792597,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0043028320386836,0.9956971679613164,High,Fail,58.0,4,72.5,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0043135561117735,0.9956864438882264,High,Fail,77.0,6,87.0,1,5.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0043145648211373,0.9956854351788628,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0043145648211373,0.9956854351788628,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.004317692409961,0.995682307590039,High,Fail,45.0,1,50.0,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.004319017553976,0.995680982446024,High,Fail,52.0,1,71.0,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0043194077007588,0.9956805922992412,High,Fail,97.0,4,97.0,1,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0043194744339474,0.9956805255660526,High,Fail,84.0,4,85.0,1,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0043248173335089,0.995675182666491,High,Fail,67.0,2,78.33333333333333,1,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0043290868772429,0.9956709131227572,High,Fail,60.0,3,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.004333890107257,0.995666109892743,High,Fail,5.0,6,40.66666666666666,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0043361719435304,0.9956638280564696,High,Fail,50.0,1,72.33333333333333,0,3.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0043364710271355,0.9956635289728644,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0043386023964888,0.9956613976035112,High,Fail,70.0,1,70.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0043398141403792,0.9956601858596208,High,Fail,17.0,3,20.5,0,2.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0043448645139453,0.9956551354860546,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0043461801394167,0.9956538198605832,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0043467034388078,0.9956532965611922,High,Fail,43.0,1,43.0,0,1.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0043659131184442,0.9956340868815556,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0043711473486979,0.995628852651302,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0043714393194098,0.99562856068059,High,Fail,60.0,1,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.004375333430531,0.995624666569469,High,Fail,60.0,3,72.75,1,4.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
0,0.0043819193293825,0.9956180806706174,High,Fail,60.0,6,76.0,0,0.0,0,Fail,1,"URGENT: Schedule immediate meeting, provide tutoring, monitor daily"
